DtObsHydro;22864;11861;22721;23481;26564;26762;26666;12641;12121;12661;12701
2000-04-13 22:00:00;7.277058;13.371341;;5.478714;;;;15.924;11.675;4.5711;11.57
2000-04-14 22:00:00;7.259558;13.34574;;5.471049;;;;15.924;11.675;4.6197;11.644285
2000-04-15 22:00:00;7.259558;13.34574;;5.464918;6.082;;1.5587;15.924;11.675;4.6197;11.718571
2000-04-16 22:00:00;7.259558;13.32014;;5.458786;;;;15.924;11.675;4.6683;11.792857
2000-04-17 22:00:00;7.259558;13.32014;5.441674;5.451122;;;;15.924;11.675;4.6926;11.867142
2000-04-18 22:00:00;7.259558;13.294539;;5.444991;;2.623299;;15.994;11.675;4.6926;11.941428
2000-04-19 22:00:00;7.259558;13.294539;;5.440393;;;;15.924;11.6317;4.6926;12.015714
2000-04-20 22:00:00;7.259558;13.268939;;5.435794;;;;15.844;11.5884;4.6926;12.09
2000-04-21 22:00:00;7.242237;13.268939;;5.432729;;;;15.844;11.5884;4.6926;12.145714
2000-04-22 22:00:00;7.242237;13.268939;;5.428151;5.893;;;15.844;11.5884;4.6926;12.201428
2000-04-23 22:00:00;7.242237;13.268939;;5.423615;;;;15.844;11.5884;4.6683;12.257142
2000-04-24 22:00:00;7.242237;13.243338;5.245577;5.419078;;;;15.844;11.5884;4.644;12.312857
2000-04-25 22:00:00;7.224916;13.243338;;5.414542;;2.822729;;15.844;11.5884;4.6197;12.368571
2000-04-26 22:00:00;7.224916;13.218033;;5.379766;;;;15.844;11.5884;4.6197;12.424285
2000-04-27 22:00:00;7.207594;13.218033;;5.341965;;;;15.844;11.5884;4.5954;12.48
2000-04-28 22:00:00;7.207594;13.192729;;5.305676;;;;15.844;11.5884;4.5711;12.48
2000-04-29 22:00:00;7.190273;13.167424;;5.269519;5.741;;;15.844;11.5884;4.5468;12.48
2000-04-30 22:00:00;7.190273;13.14212;;5.233759;;;;15.844;11.5884;4.5224;12.48
2000-05-01 22:00:00;7.172952;13.14212;4.987491;5.196458;;;1.5591;15.844;11.5884;4.4981;12.48
2000-05-02 22:00:00;7.155631;13.116815;;5.159475;;2.943854;;15.844;11.5884;4.4495;12.48
2000-05-03 22:00:00;7.155631;13.091511;;5.126525;;;;16.154;11.5884;4.5224;12.48
2000-05-04 22:00:00;7.13831;13.091511;;5.092799;;;;16.154;11.5884;4.4981;12.48
2000-05-05 22:00:00;7.13831;13.066207;;5.059073;;;;16.074;11.5884;4.4981;12.461428
2000-05-06 22:00:00;7.120488;13.040902;;5.026813;5.573;;;15.994;11.5455;4.4495;12.442857
2000-05-07 22:00:00;7.120488;13.015598;;4.993087;;;;15.924;11.5455;4.4018;12.424285
2000-05-08 22:00:00;7.103667;13.015598;4.735878;4.959739;;;;15.844;11.5455;4.4018;12.405714
2000-05-09 22:00:00;7.103667;12.990293;;4.925326;;2.990619;;15.844;11.502;4.3786;12.387142
2000-05-10 22:00:00;7.120488;12.990293;;4.889049;;;;15.774;11.502;4.3093;12.368571
2000-05-11 22:00:00;7.120488;13.015598;;4.852983;;;;15.774;11.2868;4.4495;12.35
2000-05-12 22:00:00;7.13831;13.015598;;4.815854;;;;15.774;11.1582;4.5954;12.331428
2000-05-13 22:00:00;7.13831;13.015598;;4.778962;5.363;;;15.694;11.1155;4.5468;12.312857
